IDEPT,ISDEPT,ICLAS,ISCLAS,ISTORE,RANK,STORE,IMFGR,MFC,INUMBR,IDESCR,ISTYPE,iPhone,EOL,ICUCST,IBHAND,IBPOOQ,IBTOOQ,DC,AVAILABLE,Sugg,To Order,AVLST3WKSL,AVLST8WKSL,IBWKCR,IBWK01,IBWK02,IBWK03,IBWK04,IBWK05,IBWK06,IBWK07,IBWK08,IVNDP#,IRLSDT
7,74,740,103,404,A,Orillia,620,Affinity,1372830,SM GALAXY S II OTTERBOX DEF GR,1,,,30.2,0,2,0,0,2,1,2,1,0.6,0,1,1,1,0,1,0,0,1,ORC5727GRBK,111121
7,74,740,103,449,A,Clarington,620,Affinity,1372830,SM GALAXY S II OTTERBOX DEF GR,1,,,30.2,2,0,0,0,2,1,2,0.7,0.3,1,1,1,0,0,0,0,0,0,ORC5727GRBK,111121
7,74,740,103,5772,TEST,Hillside Mall,620,Affinity,1372830,SM GALAXY S II OTTERBOX DEF GR,1,,,30.2,-1,0,0,0,-1,2,2,0.3,0.1,0,1,0,0,0,0,0,0,0,ORC5727GRBK,111121
7,74,740,103,5171,A,McAllister Place,600,Cesium,1374066,SONIM XP1300 CASE,1,,,26.41,0,0,0,0,0,1,2,0.3,0.1,0,1,0,0,0,0,0,0,0,SONIMCASE,110614
7,74,740,106,356,B,Kipling,801,Cesium,1377189,BB PREMIUM STEREO HEADSET,1,,,10.07,0,0,0,0,0,3,3,0.7,0.3,0,1,1,0,0,0,0,0,0,ACC15766305,80806
7,74,740,106,399,TEST,Bay Street,801,Cesium,1377189,BB PREMIUM STEREO HEADSET,1,,,10.07,1,0,0,0,1,2,2,0.7,0.4,0,1,0,1,0,1,0,0,0,ACC15766305,80806
7,74,740,106,714,B,Arbutus,801,Cesium,1377189,BB PREMIUM STEREO HEADSET,1,,,10.07,1,0,0,0,1,2,2,0.7,0.3,0,1,0,1,0,0,0,0,0,ACC15766305,80806
7,74,740,106,5376,B,Roxborough,801,Cesium,1377189,BB PREMIUM STEREO HEADSET,1,,,10.07,1,0,0,0,1,2,2,0.7,0.8,0,2,0,0,1,1,1,0,1,ACC15766305,80806
7,74,740,106,5654,A,Northgate Mall,801,Cesium,1377189,BB PREMIUM STEREO HEADSET,1,,,10.07,0,0,0,0,0,1,2,0.3,0.1,0,1,0,0,0,0,0,0,0,ACC15766305,80806
7,74,740,106,5772,TEST,Hillside Mall,680,Affinity,1379393,RON - JABRA BIZ 620,1,,,28,0,0,0,3,0,1,2,0.3,0.1,0,1,0,0,0,0,0,0,0,WHTR01,111201
7,74,740,105,420,B,Trenton,780,Cesium,1379396,RON - CALLPOD DRONE BT ADAPTER,1,,,28,0,0,0,3,0,1,2,0.3,0.1,0,1,0,0,0,0,0,0,0,BHDTR01,111201
7,74,740,112,322,A,Port Union,610,Cesium,1380142,SM GALAXY S II ANTI-GLARE FILM,1,,,9.99,2,0,0,8,2,1,2,0.7,0.3,0,2,0,0,0,0,0,0,0,TRU968,111207
7,74,740,112,392,TEST,Clarkson ,610,Cesium,1380142,SM GALAXY S II ANTI-GLARE FILM,1,,,9.99,2,0,0,8,2,1,2,0.7,0.3,0,2,0,0,0,0,0,0,0,TRU968,111207
7,74,740,112,404,A,Orillia,610,Cesium,1380142,SM GALAXY S II ANTI-GLARE FILM,1,,,9.99,1,0,0,8,1,2,2,0.7,0.3,0,1,1,0,0,0,0,0,0,TRU968,111207
7,74,740,112,439,B,Wonderland,610,Cesium,1380142,SM GALAXY S II ANTI-GLARE FILM,1,,,9.99,0,2,0,8,2,1,2,0.7,0.5,0,1,0,1,1,0,0,0,1,TRU968,111207
7,74,740,112,5170,A,Champlain Place,610,Cesium,1380142,SM GALAXY S II ANTI-GLARE FILM,1,,,9.99,2,0,0,8,2,2,5,1.3,1.3,0,2,1,1,1,0,2,2,1,TRU968,111207
7,74,740,112,5252,A-KIOSK,Les Prom St-Bruno (K),610,Cesium,1380142,SM GALAXY S II ANTI-GLARE FILM,1,,,9.99,0,0,0,8,0,1,2,0.3,0.4,0,1,0,0,1,0,0,1,0,TRU968,111207
7,74,740,112,5274,TEST,Fairview Pointe Claire,610,Cesium,1380142,SM GALAXY S II ANTI-GLARE FILM,1,,,9.99,1,0,0,8,1,2,2,0.7,0.4,0,1,1,0,0,0,0,1,0,TRU968,111207
7,74,740,112,5373,A,Bowmanville,610,Cesium,1380142,SM GALAXY S II ANTI-GLARE FILM,1,,,9.99,1,0,0,8,1,2,2,0.7,0.5,0,1,0,1,0,1,0,0,1,TRU968,111207
7,74,740,112,5404,TEST,Cambridge Centre,610,Cesium,1380142,SM GALAXY S II ANTI-GLARE FILM,1,,,9.99,0,0,0,8,0,3,3,0.7,0.5,0,2,0,0,0,0,2,0,0,TRU968,111207
7,74,740,112,5414,A,Oshawa Centre,610,Cesium,1380142,SM GALAXY S II ANTI-GLARE FILM,1,,,9.99,3,3,0,8,6,1,2,2.3,1.8,0,1,3,3,0,0,3,0,4,TRU968,111207
7,74,740,112,5431,A,Exchange Tower,610,Cesium,1380142,SM GALAXY S II ANTI-GLARE FILM,1,,,9.99,1,0,0,8,1,2,2,0.7,0.3,0,1,0,1,0,0,0,0,0,TRU968,111207
7,74,740,112,5461,A,St Laurent Shopping Centre,610,Cesium,1380142,SM GALAXY S II ANTI-GLARE FILM,1,,,9.99,1,0,0,8,1,2,2,0.7,0.3,0,2,0,0,0,0,0,0,0,TRU968,111207
7,74,740,112,5468,A,Rockwood,610,Cesium,1380142,SM GALAXY S II ANTI-GLARE FILM,1,,,9.99,2,0,0,8,2,1,2,0.7,0.6,0,1,0,1,0,0,1,0,2,TRU968,111207
7,74,740,112,5490,B,Taunton ,610,Cesium,1380142,SM GALAXY S II ANTI-GLARE FILM,1,,,9.99,0,0,0,8,0,3,3,1,0.5,0,3,-1,1,0,0,1,0,0,TRU968,111207
7,74,740,102,315,A,Bristol,802,Microcel,1380699,BB BOLD BATTERY M-S1,1,,,32.17,0,0,0,3,0,3,3,0.7,0.4,0,1,1,0,0,0,0,1,0,BAT14392001,90324
7,74,740,102,322,A,Port Union,802,Microcel,1380699,BB BOLD BATTERY M-S1,1,,,32.17,0,0,0,3,0,1,2,0.3,0.1,1,0,1,0,0,0,0,0,0,BAT14392001,90324
7,74,740,102,386,TEST,York Mills,802,Microcel,1380699,BB BOLD BATTERY M-S1,1,,,32.17,1,0,0,3,1,2,2,0.7,0.5,1,1,1,0,0,0,1,0,1,BAT14392001,90324
7,74,740,102,5433,TEST,Yorkdale Shopping Centre #180,802,Microcel,1380699,BB BOLD BATTERY M-S1,1,,,32.17,1,2,0,3,3,1,2,1.3,0.8,0,1,2,1,0,0,1,0,1,BAT14392001,90324
7,74,740,102,5435,TEST,Toronto Eaton Centre,802,Microcel,1380699,BB BOLD BATTERY M-S1,1,,,32.17,-1,0,0,3,-1,1,2,0,0.1,1,0,0,0,0,0,0,0,1,BAT14392001,90324
7,74,740,102,5436,A,Bloor West,802,Microcel,1380699,BB BOLD BATTERY M-S1,1,,,32.17,0,0,0,3,0,1,2,0.3,0.3,1,1,0,0,1,0,0,0,0,BAT14392001,90324
7,74,740,107,132,B,Topsail,840,Cesium,1383381,SANDISK 4GB MICROSD CARD,1,,,9.44,0,0,0,20,0,3,3,0.7,0.4,0,1,0,1,0,0,0,0,1,SDSDQ004GC11M,110214
7,74,740,107,331,B,Danforth,840,Cesium,1383381,SANDISK 4GB MICROSD CARD,1,,,9.44,1,0,0,20,1,2,2,0.7,0.4,0,1,0,1,0,1,0,0,0,SDSDQ004GC11M,110214
7,74,740,107,333,TEST,Campus ,840,Cesium,1383381,SANDISK 4GB MICROSD CARD,1,,,9.44,1,0,0,20,1,2,2,0.7,0.6,0,2,0,0,1,1,1,0,0,SDSDQ004GC11M,110214
7,74,740,107,348,A,Belsize ,840,Cesium,1383381,SANDISK 4GB MICROSD CARD,1,,,9.44,3,0,0,20,3,1,2,1.3,0.9,0,1,2,1,0,0,2,0,1,SDSDQ004GC11M,110214
7,74,740,107,372,B,Mount Joy,840,Cesium,1383381,SANDISK 4GB MICROSD CARD,1,,,9.44,0,0,0,20,0,3,3,0.7,0.4,0,2,0,0,0,0,1,0,0,SDSDQ004GC11M,110214
7,74,740,107,386,TEST,York Mills,840,Cesium,1383381,SANDISK 4GB MICROSD CARD,1,,,9.44,1,0,0,20,1,3,3,1.3,1.1,1,2,0,2,0,2,1,1,1,SDSDQ004GC11M,110214
7,74,740,107,457,B,Clark,840,Cesium,1383381,SANDISK 4GB MICROSD CARD,1,,,9.44,1,0,0,20,1,2,2,0.7,0.5,0,1,0,1,0,0,0,0,2,SDSDQ004GC11M,110214
7,74,740,107,469,A,Woodroffe ,840,Cesium,1383381,SANDISK 4GB MICROSD CARD,1,,,9.44,1,0,0,20,1,2,2,0.7,0.4,0,1,0,1,0,0,1,0,0,SDSDQ004GC11M,110214
7,74,740,107,5259,A,Carrefour du Nord,840,Cesium,1383381,SANDISK 4GB MICROSD CARD,1,,,9.44,2,0,0,20,2,1,2,1,1,1,1,0,2,1,1,2,0,1,SDSDQ004GC11M,110214
7,74,740,107,5271,B-KIOSK,Mail Montenach (K),840,Cesium,1383381,SANDISK 4GB MICROSD CARD,1,,,9.44,0,0,0,20,0,3,3,0.7,0.4,0,1,0,1,0,0,1,0,0,SDSDQ004GC11M,110214
7,74,740,107,5383,A-KIOSK,Oshawa,840,Cesium,1383381,SANDISK 4GB MICROSD CARD,1,,,9.44,2,0,0,20,2,1,2,0.7,0.5,0,1,1,0,0,0,2,0,0,SDSDQ004GC11M,110214
7,74,740,107,5437,A,TO Plus Flagship,840,Cesium,1383381,SANDISK 4GB MICROSD CARD,1,,,9.44,0,0,0,20,0,3,3,0.7,0.5,1,1,1,0,0,0,0,2,0,SDSDQ004GC11M,110214
7,74,740,107,5441,A,White Oaks Mall,840,Cesium,1383381,SANDISK 4GB MICROSD CARD,1,,,9.44,2,0,0,20,2,1,2,0.7,0.8,0,1,0,1,0,2,0,1,1,SDSDQ004GC11M,110214
7,74,740,107,5459,A,Bovaird ,840,Cesium,1383381,SANDISK 4GB MICROSD CARD,1,,,9.44,0,0,0,20,0,3,3,0.7,0.4,0,1,1,0,0,0,1,0,0,SDSDQ004GC11M,110214
7,74,740,107,5466,B,The Glebe,840,Cesium,1383381,SANDISK 4GB MICROSD CARD,1,,,9.44,0,0,0,20,0,3,3,0.7,0.4,0,2,0,0,1,0,0,0,0,SDSDQ004GC11M,110214
7,74,740,107,5475,A,Stouffville,840,Cesium,1383381,SANDISK 4GB MICROSD CARD,1,,,9.44,0,0,0,20,0,3,3,0.7,0.4,0,1,1,0,0,0,0,1,0,SDSDQ004GC11M,110214
7,74,740,107,5612,TEST,Chinook Centre,840,Cesium,1383381,SANDISK 4GB MICROSD CARD,1,,,9.44,2,0,0,20,2,1,2,1,0.4,0,2,1,0,0,0,0,0,0,SDSDQ004GC11M,110214
7,74,740,107,5652,A,Kingsway Garden,840,Cesium,1383381,SANDISK 4GB MICROSD CARD,1,,,9.44,0,2,0,20,2,1,2,0.7,0.3,1,0,2,0,0,0,0,0,0,SDSDQ004GC11M,110214
7,74,740,107,5772,TEST,Hillside Mall,840,Cesium,1383381,SANDISK 4GB MICROSD CARD,1,,,9.44,1,0,0,20,1,2,2,0.7,0.4,0,1,0,1,0,0,0,0,1,SDSDQ004GC11M,110214
7,74,740,107,5773,B-KIOSK,Pine Centre Mall,840,Cesium,1383381,SANDISK 4GB MICROSD CARD,1,,,9.44,2,0,0,20,2,1,2,0.7,0.4,0,1,0,1,0,0,0,0,1,SDSDQ004GC11M,110214
7,74,740,107,348,A,Belsize ,840,Cesium,1383383,SANDISK 8GB MICROSD CARD,1,,,15.37,1,2,0,17,3,1,2,1.3,0.6,0,1,2,1,0,0,1,0,0,SDSDQ008GC11M,110214
7,74,740,107,384,A,Weston,840,Cesium,1383383,SANDISK 8GB MICROSD CARD,1,,,15.37,0,0,0,17,0,3,3,1,0.6,0,2,1,0,0,2,0,0,0,SDSDQ008GC11M,110214
7,74,740,107,404,A,Orillia,840,Cesium,1383383,SANDISK 8GB MICROSD CARD,1,,,15.37,0,2,0,17,2,1,2,0.7,0.3,0,1,1,0,0,0,0,0,0,SDSDQ008GC11M,110214
7,74,740,107,428,A,Collingwood,840,Cesium,1383383,SANDISK 8GB MICROSD CARD,1,,,15.37,2,0,0,17,2,1,2,0.7,0.4,0,1,1,0,0,0,0,0,1,SDSDQ008GC11M,110214
7,74,740,107,431,A,St. Thomas,840,Cesium,1383383,SANDISK 8GB MICROSD CARD,1,,,15.37,1,0,0,17,1,2,2,0.7,0.5,0,1,1,0,0,1,0,0,1,SDSDQ008GC11M,110214
7,74,740,107,5390,A-KIOSK,Bramalea City Centre (K),840,Cesium,1383383,SANDISK 8GB MICROSD CARD,1,,,15.37,1,0,0,17,1,2,2,0.7,0.3,0,1,1,0,0,0,0,0,0,SDSDQ008GC11M,110214
7,74,740,107,5417,TEST,Sudbury Centre,840,Cesium,1383383,SANDISK 8GB MICROSD CARD,1,,,15.37,1,0,0,17,1,3,3,1.3,1.3,0,3,0,1,1,2,1,1,1,SDSDQ008GC11M,110214
7,74,740,107,5462,A,Rideau Centre ,840,Cesium,1383383,SANDISK 8GB MICROSD CARD,1,,,15.37,0,0,0,17,0,1,2,0.3,0.3,0,1,0,0,0,0,1,0,0,SDSDQ008GC11M,110214
7,74,740,107,5493,B,Rogers Centre,840,Cesium,1383383,SANDISK 8GB MICROSD CARD,1,,,15.37,0,0,0,17,0,3,3,0.7,0.4,0,2,0,0,0,0,0,1,0,SDSDQ008GC11M,110214
7,74,740,107,5611,TEST,Sunridge Mall,840,Cesium,1383383,SANDISK 8GB MICROSD CARD,1,,,15.37,0,2,0,17,2,1,2,0.7,0.3,0,1,1,0,0,0,0,0,0,SDSDQ008GC11M,110214
7,74,740,107,5613,A,Southcentre Mall ,840,Cesium,1383383,SANDISK 8GB MICROSD CARD,1,,,15.37,0,0,0,17,0,1,2,0.3,0.3,0,1,0,0,0,1,0,0,0,SDSDQ008GC11M,110214
7,74,740,107,5651,A,Millwoods Town Centre,840,Cesium,1383383,SANDISK 8GB MICROSD CARD,1,,,15.37,-1,0,0,17,-1,2,2,0.3,0.1,0,1,0,0,0,0,0,0,0,SDSDQ008GC11M,110214
7,74,740,107,5750,A,Brentwood Mall,840,Cesium,1383383,SANDISK 8GB MICROSD CARD,1,,,15.37,1,0,0,17,1,2,2,0.7,0.4,0,1,0,1,0,0,1,0,0,SDSDQ008GC11M,110214
7,74,742,101,311,B,Aurora,1020,Cesium,1389608,IPHONE IPAD PWRJLT 30 PIN CLA,1,,,13.74,2,0,0,20,2,1,2,1,0.8,0,1,2,0,0,0,0,1,2,GC23090,100715
7,74,742,101,321,A,Sheppard,1020,Cesium,1389608,IPHONE IPAD PWRJLT 30 PIN CLA,1,,,13.74,0,2,0,20,2,1,2,0.7,0.5,0,2,0,0,0,1,1,0,0,GC23090,100715
7,74,742,101,333,TEST,Campus ,1020,Cesium,1389608,IPHONE IPAD PWRJLT 30 PIN CLA,1,,,13.74,1,0,0,20,1,2,2,0.7,0.3,0,1,1,0,0,0,0,0,0,GC23090,100715
7,74,742,101,348,A,Belsize ,1020,Cesium,1389608,IPHONE IPAD PWRJLT 30 PIN CLA,1,,,13.74,3,2,0,20,5,1,2,1.7,1.8,0,3,1,1,3,2,1,2,1,GC23090,100715
7,74,742,101,353,A,Dixie,1020,Cesium,1389608,IPHONE IPAD PWRJLT 30 PIN CLA,1,,,13.74,0,2,0,20,2,5,5,2.3,1.5,0,4,1,2,0,2,0,3,0,GC23090,100715
7,74,742,101,392,TEST,Clarkson ,1020,Cesium,1389608,IPHONE IPAD PWRJLT 30 PIN CLA,1,,,13.74,0,0,0,20,0,9,9,3,2.4,2,3,2,4,0,3,1,5,1,GC23090,100715
7,74,742,101,424,A,Midland,1020,Cesium,1389608,IPHONE IPAD PWRJLT 30 PIN CLA,1,,,13.74,0,0,0,20,0,3,3,1,0.9,0,3,0,0,1,0,2,1,0,GC23090,100715
7,74,742,101,431,A,St. Thomas,1020,Cesium,1389608,IPHONE IPAD PWRJLT 30 PIN CLA,1,,,13.74,0,0,0,20,0,3,3,0.7,0.4,0,1,1,0,0,1,0,0,0,GC23090,100715
7,74,742,101,442,A,Stone,1020,Cesium,1389608,IPHONE IPAD PWRJLT 30 PIN CLA,1,,,13.74,2,0,0,20,2,1,2,0.7,0.6,0,1,1,0,1,0,1,1,0,GC23090,100715
7,74,742,101,459,B,Gainsborough,1020,Cesium,1389608,IPHONE IPAD PWRJLT 30 PIN CLA,1,,,13.74,1,0,0,20,1,2,2,0.7,0.3,0,2,0,0,0,0,0,0,0,GC23090,100715
7,74,742,101,467,B,Stratford,1020,Cesium,1389608,IPHONE IPAD PWRJLT 30 PIN CLA,1,,,13.74,0,0,0,20,0,3,3,0.7,0.3,0,2,0,0,0,0,0,0,0,GC23090,100715
7,74,742,101,474,A,North Newmarket,1020,Cesium,1389608,IPHONE IPAD PWRJLT 30 PIN CLA,1,,,13.74,2,0,0,20,2,1,2,0.7,0.4,0,2,0,0,1,0,0,0,0,GC23090,100715
7,74,742,101,475,B,South Cambridge,1020,Cesium,1389608,IPHONE IPAD PWRJLT 30 PIN CLA,1,,,13.74,0,0,0,20,0,3,3,0.7,0.4,0,1,1,0,0,0,0,1,0,GC23090,100715
7,74,742,101,681,B,Thickwood,1020,Cesium,1389608,IPHONE IPAD PWRJLT 30 PIN CLA,1,,,13.74,0,2,0,20,2,1,2,1,0.8,0,2,1,0,1,1,1,0,0,GC23090,100715
7,74,742,101,714,B,Arbutus,1020,Cesium,1389608,IPHONE IPAD PWRJLT 30 PIN CLA,1,,,13.74,0,3,0,20,3,1,2,1.3,0.6,0,1,1,2,0,0,0,1,0,GC23090,100715
7,74,742,101,5253,A,Les Galeries Terrebonne,1020,Cesium,1389608,IPHONE IPAD PWRJLT 30 PIN CLA,1,,,13.74,0,2,0,20,2,1,2,1,0.6,1,0,1,2,0,0,2,0,0,GC23090,100715
7,74,742,101,5372,A,Bradford,1020,Cesium,1389608,IPHONE IPAD PWRJLT 30 PIN CLA,1,,,13.74,0,0,0,20,0,4,4,1.3,0.5,0,3,1,0,0,0,0,0,0,GC23090,100715
7,74,742,101,5376,B,Roxborough,1020,Cesium,1389608,IPHONE IPAD PWRJLT 30 PIN CLA,1,,,13.74,1,0,0,20,1,2,2,0.7,0.5,0,1,0,1,0,2,0,0,0,GC23090,100715
7,74,742,101,5408,B,Centre Mall,1020,Cesium,1389608,IPHONE IPAD PWRJLT 30 PIN CLA,1,,,13.74,0,2,0,20,2,1,2,1,0.8,0,1,1,1,1,2,0,0,0,GC23090,100715
7,74,742,101,5409,A,Fairview Park Mall,1020,Cesium,1389608,IPHONE IPAD PWRJLT 30 PIN CLA,1,,,13.74,0,0,0,20,0,3,3,0.7,0.4,0,1,0,1,0,0,0,1,0,GC23090,100715
7,74,742,101,5461,A,St Laurent Shopping Centre,1020,Cesium,1389608,IPHONE IPAD PWRJLT 30 PIN CLA,1,,,13.74,1,0,0,20,1,2,2,0.7,0.4,0,1,0,1,0,0,0,0,1,GC23090,100715
7,74,742,101,5653,TEST,Londonderry Mall,1020,Cesium,1389608,IPHONE IPAD PWRJLT 30 PIN CLA,1,,,13.74,0,2,0,20,2,1,2,1,0.6,0,2,1,0,1,0,1,0,0,GC23090,100715
7,74,742,101,5655,TEST,Sherwood Park Mall,1020,Cesium,1389608,IPHONE IPAD PWRJLT 30 PIN CLA,1,,,13.74,0,2,0,20,2,1,2,0.7,0.4,1,0,1,1,1,0,0,0,0,GC23090,100715
7,74,742,101,5750,A,Brentwood Mall,1020,Cesium,1389608,IPHONE IPAD PWRJLT 30 PIN CLA,1,,,13.74,0,2,0,20,2,1,2,0.7,0.8,0,1,0,1,1,2,0,0,1,GC23090,100715
7,74,742,101,5751,B,Capilano Mall,1020,Cesium,1389608,IPHONE IPAD PWRJLT 30 PIN CLA,1,,,13.74,2,0,0,20,2,1,2,0.7,0.6,0,1,1,0,0,0,3,0,0,GC23090,100715
7,74,742,112,120,B,Fredericton,610,Cesium,1389860,IPHONE 4S ANTI-GLARE FILM SET,1,iphone 4,,9.99,1,2,0,44,3,1,2,2,1.5,0,3,2,1,1,1,0,2,2,TRU144,100726
7,74,742,112,311,B,Aurora,610,Cesium,1389860,IPHONE 4S ANTI-GLARE FILM SET,1,iphone 4,,9.99,6,0,0,44,6,2,2,3.7,4.3,1,6,1,4,5,6,5,5,2,TRU144,100726
7,74,742,112,427,A,Tillsonburg,610,Cesium,1389860,IPHONE 4S ANTI-GLARE FILM SET,1,iphone 4,,9.99,2,0,0,44,2,3,3,2.3,1.6,1,5,1,1,0,3,2,1,0,TRU144,100726
7,74,742,112,449,A,Clarington,610,Cesium,1389860,IPHONE 4S ANTI-GLARE FILM SET,1,iphone 4,,9.99,2,0,0,44,2,4,4,2.7,1.9,2,5,0,3,0,0,3,2,2,TRU144,100726
7,74,742,112,451,A,Woodstock,610,Cesium,1389860,IPHONE 4S ANTI-GLARE FILM SET,1,iphone 4,,9.99,1,4,0,44,5,3,3,4,2.5,1,4,4,4,0,4,1,1,2,TRU144,100726
7,74,742,112,474,A,North Newmarket,610,Cesium,1389860,IPHONE 4S ANTI-GLARE FILM SET,1,iphone 4,,9.99,2,0,0,44,2,3,3,2.3,1.8,0,5,1,1,2,0,2,3,0,TRU144,100726
7,74,742,112,5171,A,McAllister Place,610,Cesium,1389860,IPHONE 4S ANTI-GLARE FILM SET,1,iphone 4,,9.99,2,2,0,44,4,2,2,2.7,1.9,0,4,3,1,1,0,2,2,2,TRU144,100726
7,74,742,112,5412,A,Northgate Shopping Centre,610,Cesium,1389860,IPHONE 4S ANTI-GLARE FILM SET,1,iphone 4,,9.99,3,0,0,44,3,7,7,4.7,4,1,5,5,4,1,3,4,7,3,TRU144,100726
7,74,742,112,5432,A-KIOSK,Yorkdale Shopping Centre (K) #K106,610,Cesium,1389860,IPHONE 4S ANTI-GLARE FILM SET,1,iphone 4,,9.99,0,2,0,44,2,3,3,2.3,1,0,5,1,1,0,1,0,0,0,TRU144,100726
7,74,742,112,5493,B,Rogers Centre,610,Cesium,1389860,IPHONE 4S ANTI-GLARE FILM SET,1,iphone 4,,9.99,2,3,0,44,5,1,2,2.7,1.8,0,2,4,2,0,0,2,3,1,TRU144,100726
7,74,742,112,5560,A-KIOSK,Shoppers Mall Brandon (K),610,Cesium,1389860,IPHONE 4S ANTI-GLARE FILM SET,1,iphone 4,,9.99,0,5,0,44,5,2,2,3.3,3.3,0,6,3,1,1,4,2,1,8,TRU144,100726
7,74,742,112,5561,A,Kildonan Place,610,Cesium,1389860,IPHONE 4S ANTI-GLARE FILM SET,1,iphone 4,,9.99,3,2,0,44,5,2,2,3.3,3.5,1,3,2,5,1,3,4,6,4,TRU144,100726
7,74,742,112,5652,A,Kingsway Garden,610,Cesium,1389860,IPHONE 4S ANTI-GLARE FILM SET,1,iphone 4,,9.99,5,0,0,44,5,1,2,2.7,2.1,1,3,3,2,0,1,3,1,4,TRU144,100726
7,74,740,108,120,B,Fredericton,640,Cesium,1390194,ROGERS MICROUSB CABLE,1,,,3.75,2,0,0,7,2,1,2,0.7,0.8,2,1,1,0,1,1,1,0,1,86718VRP,100825
7,74,740,108,311,B,Aurora,640,Cesium,1390194,ROGERS MICROUSB CABLE,1,,,3.75,5,0,0,7,5,1,2,1.7,1.6,1,1,2,2,2,2,2,1,1,86718VRP,100825
7,74,740,108,333,TEST,Campus ,640,Cesium,1390194,ROGERS MICROUSB CABLE,1,,,3.75,0,5,0,7,5,1,2,2,1.6,1,2,2,2,2,2,1,1,1,86718VRP,100825
7,74,740,108,357,B,Ellesmere,640,Cesium,1390194,ROGERS MICROUSB CABLE,1,,,3.75,2,0,0,7,2,1,2,0.7,0.5,0,1,0,1,0,1,1,0,0,86718VRP,100825
7,74,740,108,383,A,Wanless,640,Cesium,1390194,ROGERS MICROUSB CABLE,1,,,3.75,0,2,0,7,2,2,2,1.3,1,0,1,2,1,0,1,1,1,1,86718VRP,100825
7,74,740,108,415,B,Cumberland,640,Cesium,1390194,ROGERS MICROUSB CABLE,1,,,3.75,1,2,0,7,3,1,2,1.3,1.1,0,3,0,1,2,0,0,0,3,86718VRP,100825
7,74,740,108,425,A,Ajax,640,Cesium,1390194,ROGERS MICROUSB CABLE,1,,,3.75,0,2,0,7,2,4,4,1.7,1,0,2,1,2,0,2,1,-1,1,86718VRP,100825
7,74,740,108,437,A,Adelaide,640,Cesium,1390194,ROGERS MICROUSB CABLE,1,,,3.75,2,0,0,7,2,1,2,1,0.8,1,0,1,2,0,1,0,0,2,86718VRP,100825
7,74,740,108,467,B,Stratford,640,Cesium,1390194,ROGERS MICROUSB CABLE,1,,,3.75,1,0,0,7,1,5,5,2,1.8,0,4,1,1,2,1,1,4,0,86718VRP,100825
7,74,740,108,469,A,Woodroffe ,640,Cesium,1390194,ROGERS MICROUSB CABLE,1,,,3.75,5,0,0,7,5,5,5,3.3,3.1,1,5,1,4,2,3,5,2,3,86718VRP,100825
7,74,740,108,5151,TEST,Halifax Shopping Centre,640,Cesium,1390194,ROGERS MICROUSB CABLE,1,,,3.75,0,7,0,7,7,2,2,2.7,2,0,3,2,3,0,1,2,2,3,86718VRP,100825
7,74,740,108,5171,A,McAllister Place,640,Cesium,1390194,ROGERS MICROUSB CABLE,1,,,3.75,8,0,0,7,8,2,2,3.3,2.5,0,2,4,4,0,2,4,2,2,86718VRP,100825
7,74,740,108,5255,A,Prom de L'Outaouais,640,Cesium,1390194,ROGERS MICROUSB CABLE,1,,,3.75,1,5,0,7,6,1,2,2.3,1.8,0,3,0,4,1,1,1,0,4,86718VRP,100825
7,74,740,108,5259,A,Carrefour du Nord,640,Cesium,1390194,ROGERS MICROUSB CABLE,1,,,3.75,0,2,0,7,2,1,2,0.7,0.6,0,1,1,0,0,2,0,0,1,86718VRP,100825
7,74,740,108,5262,B,Carrefour Beauport,640,Cesium,1390194,ROGERS MICROUSB CABLE,1,,,3.75,2,3,0,7,5,4,4,2.7,2,0,2,3,3,1,2,4,1,0,86718VRP,100825
7,74,740,108,5379,A,Queensway,640,Cesium,1390194,ROGERS MICROUSB CABLE,1,,,3.75,1,0,0,7,1,2,2,0.7,0.5,0,2,0,0,0,1,0,0,1,86718VRP,100825
7,74,740,108,5392,A,Shoppers World Brampton,640,Cesium,1390194,ROGERS MICROUSB CABLE,1,,,3.75,3,0,0,7,3,3,3,1.7,1,0,2,0,3,0,2,1,0,0,86718VRP,100825
7,74,740,108,5395,A,Erin Mills Town Centre,640,Cesium,1390194,ROGERS MICROUSB CABLE,1,,,3.75,1,0,0,7,1,3,3,1.3,1,0,2,0,2,1,1,2,0,0,86718VRP,100825
7,74,740,108,5402,A,Quinte Mall,640,Cesium,1390194,ROGERS MICROUSB CABLE,1,,,3.75,4,0,0,7,4,2,2,1.7,1.8,1,3,1,1,2,1,1,3,2,86718VRP,100825
7,74,740,108,5411,TEST,Upper Canada,640,Cesium,1390194,ROGERS MICROUSB CABLE,1,,,3.75,3,2,0,7,5,4,4,2.7,2.1,0,4,1,3,1,4,2,2,0,86718VRP,100825
7,74,740,108,5438,A,Royal Bank Plaza,640,Cesium,1390194,ROGERS MICROUSB CABLE,1,,,3.75,0,0,0,7,0,9,9,3,2,0,5,3,1,0,1,2,3,1,86718VRP,100825
7,74,740,108,5460,A,Carlingwood Shopping Centre,640,Cesium,1390194,ROGERS MICROUSB CABLE,1,,,3.75,3,0,0,7,3,1,2,1.3,1,1,2,2,0,0,4,-1,0,1,86718VRP,100825
